"Partner ID","Partner Dealer ID","DT Dealer ID","Legal Name","DBA Name","Street","City","State","PostalCode","Phone","Fax","Status","CRM","Dealership's Customer Contact Email","Leads","Ford LPS PA Code","Urban Science Vendor Id","Shift Digital Vendor Id","Hide Videos","Dealer Groups","Profile ID"
"DRW","6728","6728","Five Star Subaru of Oneonta, Inc.","Five Star Subaru of Oneonta, Inc. - DARWIN","331 Chestnut St.","Oneonta","NY","13820","(607) 432-0201",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6729","6729","Lee Hyundai","Lee Hyundai - DARWIN","1960 Skibo Rd ","Fayetteville","NC","28314","(910) 864-7100",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6733","6733","Volvo Cars of Austin","Volvo Cars of Austin - DARWIN"," 7216 N Interstate 35","Austin","TX","78752","512-706-7000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6744","6744","Volkswagen of West Islip","Volkswagen of West Islip - DARWIN","130 W Sunrise Hwy","West Islip","NY","11795","(631) 650-3400",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6745","6745","Subaru of Georgetown","Subaru of Georgetown - DARWIN","7501 N Interstate 35 Frontage Rd","Georgetown","TX","78626","888-379-9852",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6755","6755","MY Nissan Kia (CA)","MY Nissan Kia (CA) - DARWIN","222 Auto Center Circle ","Salinas","CA","93907","831-444-8888",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6758","6758","Franklin Sussex Hyundai","Franklin Sussex Hyundai - DARWIN","499 NJ 23","Sussex","NJ","07461","888-541-1327",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6761","6761","Nielsen DCJR","Nielsen DCJR - DARWIN","175 NJ 10","East Hanover","NJ","07936","877-574-8648",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6770","6770","Highland Volkswagen","Highland Volkswagen - DARWIN","9601 Indianapolis Boulevard","Highland","IN","46322","219-237-2200",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6819","6819","Doyle Subaru","Doyle Subaru - DARWIN","740 Ridge Rd","Webster","NY","14580","(585) 671-5399",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6827","6827","Gregoris Subaru","Gregoris Subaru - DARWIN","575 W Merrick Rd","Valley Stream","NY","11580","(516) 825-8700",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6832","6832","Hoffman Nissan","Hoffman Nissan - DARWIN","46 Albany Turnpike","West Simsbury","CT","06092","860-658-3500",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6834","6834","Hoffman Porsche of East Hartford","Hoffman Porsche of East Hartford - DARWIN","630 Connecticut Blvd","East Hartford","CT","06108","(860) 289-7721",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6835","6835","Hoffman Audi of East Hartford","Hoffman Audi of East Hartford - DARWIN","700 Connecticut Blvd","East Hartford","CT","06108","855-410-6097",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6839","6839","Hoffman Honda","Hoffman Honda - DARWIN","40 Albany Turnpike","West Simsbury","CT","06092","(860) 651-3501",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6840","6840","Brandon Volkswagen","Brandon Volkswagen - DARWIN","9816 E Adamo Dr","Tampa","FL","33619","(813) 630-4000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6841","6841","Kuhn Volkswagen","Kuhn Volkswagen - DARWIN","3900 W Kennedy Blvd","Tampa","FL","33609","(813) 872-4841",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6854","6854","Concordville Subaru Glen Mills","Concordville Subaru Glen Mills - DARWIN","1713 Wilmington West Chester Pike","Glen Mills","PA","19342","888-351-6493",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6855","6855","Concordville Nissan Glen Mills","Concordville Nissan Glen Mills - DARWIN","452 Wilmington West Chester Pike","Glen Mills","PA","19342","(610) 459-8900",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6892","6892","Sullivan Honda","Sullivan Honda - DARWIN","2015 East Main St","Torrington","CT","06790","877-358-5149",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6898","6898","Lithia Subaru of Walnut Creek Diablo","Lithia Subaru of Walnut Creek Diablo - DARWIN","2646 N Main St","Walnut Creek","CA","94597","925-937-6900",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6920","6920","Aloha Kia - Nimitz Hwy","Aloha Kia - Nimitz Hwy - DARWIN","2841 N Nimitz Hwy","Honolulu","HI","96819","(808) 833-9000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6927","6927","East Hills Subaru","East Hills Subaru - DARWIN","1039 Northern Blvd","Roslyn","NY","11576","888-384-4682",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6938","6938","Land Rover Palm Beach","Land Rover Palm Beach - DARWIN","7550 Okeechobee Blvd","West Palm Beach","FL","33441","800-866-8206",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","6972","6972","Jaguar Palm Beach","Jaguar Palm Beach - DARWIN","915 S Dixie Hwy","West Palm Beach","FL","33401","866-296-7709",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","7012","7012","Freeland Chevrolet","Freeland Chevrolet - DARWIN","5333 Hickory Hollow Pwy","Antioch","TN","37013","615-731-3000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","7044","7044","Donaldsons Inc. Subaru","Donaldsons Inc. Subaru - DARWIN","5700 Sunrise Hwy","Sayville","NY","11782","(631) 567-6400",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","7123","7123","Reydel Volkswagen of Linden","Reydel Volkswagen of Linden - DARWIN","401 St Georges Ave","Roselle","NJ","07203","908-486-3977",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","7124","7124","Reydel Volkswagen Inc","Reydel Volkswagen Inc - DARWIN","2034 Rte 27","Edison","NJ","08818","732-287-2828",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","7133","7133","Route 46 Subaru","Route 46 Subaru - DARWIN","364 Route 46 West","Hackettstown","NJ","07840","(908) 509-9000",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","7175","7175","Herrnstein Hyundai","Herrnstein Hyundai - DARWIN","2827 River Rd","Chillicothe","OH","45601","(740) 779-6555",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
"DRW","7178","7178","Matt Castrucci KIA","Matt Castrucci KIA - DARWIN","3013 Mall Park Dr","Dayton","OH","45459","(855) 250-8987",,"A","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com","Noemail@DarwinAutomotive.com",,,,,,
